# 36x   36y   38x   38y   40x   40y   106x   106y   108x   108y   110x   110y   176x   176y   178x   178y   180x   180y   246x   246y   248x   248y   250x   250y   316x   316y   318x   318y   320x   320y   386x   386y   388x   388y   390x   390y   456x   456y   458x   458y   460x   460y   526x   526y   528x   528y   530x   530y   596x   596y   598x   598y   600x   600y   666x   666y   668x   668y   670x   670y   736x   736y   738x   738y   740x   740y   806x   806y   808x   808y   810x   810y   876x   876y   878x   878y   880x   880y   946x   946y   948x   948y   950x   950y   1016x   1016y   1018x   1018y   1020x   1020y   1086x   1086y   1088x   1088y   1090x   1090y   1156x   1156y   1158x   1158y   1160x   1160y   1226x   1226y   1228x   1228y   1230x   1230y   1296x   1296y   1298x   1298y   1300x   1300y   1366x   1366y   1368x   1368y   1370x   1370y
4.253320620050317408e-06 2.659612988849728392e-05 -1.975030860117690194e-04 1.245560853609147933e-04 1.278226091749619495e-04
5.221258570179648610e-04 -6.226840074448310777e-04 1.507975628893443989e-03 -1.524406189520722968e-03 -2.316165973203819853e-03
-3.120587315595271891e-04 3.952182000991246304e-04 -1.014464121968468389e-03 9.567445199013586586e-04 1.310833973559607027e-03
5.177879209418735640e-04 -6.194888395467366710e-04 1.509898152243495341e-03 -1.522147488531911492e-03 -2.311954996658506772e-03
-6.294015972159025182e-04 7.634647610751406745e-04 -1.822952234023544546e-03 1.783887509250899105e-03 2.487155877826267847e-03
5.290274718845370356e-04 -6.324987329546536774e-04 1.536396636875592180e-03 -1.548686024380130583e-03 -2.344604025390980249e-03
3.072802524847777672e-04 -2.448003049192492881e-04 -1.604417114088231718e-04 -3.917201690520782139e-05 2.354935010947171558e-04
3.438103296833737790e-03 -3.862039538865537965e-03 7.544452416951149057e-03 -7.903599063344736442e-03 -1.047965394814227673e-02
-2.436719198086178813e-04 3.512092268507023443e-04 -1.037299386605917625e-03 8.812579133133095115e-04 1.044827749220052877e-03
3.431747861987233944e-03 -3.857302332736111620e-03 7.553260228556507062e-03 -7.908794869486859488e-03 -1.049699363004559863e-02
-7.946256370646389731e-04 9.472195095177816026e-04 -1.914119893032018710e-03 1.801649771579439232e-03 1.853993279393968425e-03
3.431490296560588300e-03 -3.857813370796046078e-03 7.546691847899857433e-03 -7.896248351902519086e-03 -1.045312298361914145e-02
4.028868855773842426e-04 -2.885712371469995735e-04 -7.911769062856197814e-04 5.898376352179177193e-04 1.601268186280230483e-03
7.140554122316292857e-03 -7.776926256196688841e-03 1.156167126565881692e-02 -1.195148248640852048e-02 -1.064352378071278284e-02
-1.746723372557549365e-04 3.070039053354255794e-04 -1.057718121528762991e-03 8.017622971220150600e-04 7.577600323526055212e-04
7.138834202648496226e-03 -7.777221022689080610e-03 1.158184641760308213e-02 -1.196974532785068795e-02 -1.066701696479904760e-02
-7.522305065908234346e-04 9.025769360572274838e-04 -1.324215328135752842e-03 1.013645846923793767e-03 -8.587916318609824251e-05
7.133922485461062848e-03 -7.772668510300105929e-03 1.156335805230743023e-02 -1.194358399418138719e-02 -1.061502787157212781e-02
3.253910874116413632e-04 -1.476044037191686557e-04 -1.664198631788965741e-03 1.466683163240447944e-03 2.259448952002860497e-03
1.042658002181146709e-02 -1.105966246319000333e-02 1.053991548465285470e-02 -1.020974985550189215e-02 -9.835260921903204567e-04
-1.055343372144738293e-04 2.625223154336950109e-04 -1.072407462691378748e-03 7.169145106484979069e-04 4.536672279506549256e-04
1.042840581074653931e-02 -1.106363715826392570e-02 1.055969939327360170e-02 -1.022621580834467796e-02 -9.710002969690515297e-04
-5.364591249833522077e-04 6.726472282274139226e-04 -4.805716721841945941e-04 -3.289090477934935463e-05 -1.352192951703607522e-03
1.041993781595901107e-02 -1.105538022312575752e-02 1.054104809469235370e-02 -1.020136438664329993e-02 -9.537185596449516837e-04
1.312136885959252130e-04 1.090650996445780707e-04 -2.286688485213825978e-03 1.982759671078317219e-03 1.132204494042355356e-03
1.237117541189500410e-02 -1.274844549202292995e-02 4.509754121456012281e-03 -3.084246955038289460e-03 9.296802811758524826e-03
-3.631342007654837832e-05 2.178055456972903395e-04 -1.081290223963938483e-03 6.272834494875877392e-04 1.393843938536383888e-04
1.237496289279943311e-02 -1.275418577957927735e-02 4.518467417627237449e-03 -3.086276264012316993e-03 9.349002069620176297e-03
-2.038403096121426457e-04 3.265444930772439208e-04 1.241530282951927968e-04 -7.282249387258095136e-04 -8.534598109780321129e-04
1.236452785575945998e-02 -1.274414259410042508e-02 4.510326422787072111e-03 -3.075430457976081194e-03 9.327252446490054416e-03
-1.063664544069761492e-04 3.941295534610430077e-04 -2.322977762691078637e-03 1.773215360145336374e-03 -9.912885292653566931e-04
1.246262171585095502e-02 -1.238063589027931996e-02 -3.716556520203234855e-03 5.718835282703969847e-03 9.957329117526097367e-03
3.293602801420808426e-05 1.728936557262617814e-04 -1.084318310005894567e-03 5.334671352803438188e-04 -1.780292173357168189e-04
1.246649472791595652e-02 -1.238593847043076117e-02 -3.723478130729687176e-03 5.735029452703870913e-03 1.001205634654720941e-02
1.722383116797210811e-04 -4.834343165228771291e-05 1.543862596830543115e-04 -7.063084453774093243e-04 6.352608823356446647e-04
1.245597403232527253e-02 -1.237631618923248043e-02 -3.716547626321894254e-03 5.728023984050467469e-03 9.987736911168674028e-03
-3.075093089878084022e-04 6.154273951023372284e-04 -1.755352413674906567e-03 9.113743549432627754e-04 -2.297253139141254910e-03
1.067862060100963247e-02 -1.006806499357546132e-02 -1.013789800033179124e-02 1.149899292883249137e-02 3.348077887044134194e-04
1.021595987225151921e-04 1.278268796592019717e-04 -1.081475325163273838e-03 4.360915131480157746e-04 -4.914440322467542640e-04
1.068068921897075314e-02 -1.007078932658083716e-02 -1.015669406973008192e-02 1.152627613182677542e-02 3.522993961005810282e-04
5.118278899408330125e-04 -3.597745153329841186e-04 -4.075532379407285411e-04 -3.921369109144566583e-05 1.314450063236296184e-03
1.067197801308694335e-02 -1.006373235919129187e-02 -1.013845256205630693e-02 1.150849252718600356e-02 3.644907377945536702e-04
-3.978293046461291128e-04 6.906498635021363248e-04 -8.927824438261779084e-04 -1.283255035906805651e-04 -1.811239813276821833e-03
7.489880713418608019e-03 -6.480680079994099833e-03 -1.173297066994827970e-02 1.140649119072734141e-02 -9.975794951878353550e-03
1.713029039300213230e-04 8.264559045217876037e-05 -1.072776662587051309e-03 3.358062758467353901e-04 -7.938202958205249626e-04
7.488523011031028923e-03 -6.479080733856784277e-03 -1.175337180271944677e-02 1.143052805528452752e-02 -9.997115849247954072e-03
7.404340790556201155e-04 -5.253592514274672614e-04 -1.252726245260216012e-03 7.999208358259853264e-04 2.237365008392569899e-04
7.483248440298482206e-03 -6.476338393640667691e-03 -1.173408568523998802e-02 1.141623830455300997e-02 -9.947503570726984670e-03
-3.189679784772581181e-04 5.591788438297403676e-04 -2.229128071453449691e-04 -7.153299237457180553e-04 -4.252540358295407957e-04
3.790277176056888134e-03 -2.743575695489183005e-03 -8.155762308187484641e-03 6.317944594618716062e-03 -1.105466704232438424e-02
2.403114591235408048e-04 3.739062339622297517e-05 -1.058269408666550823e-03 2.332797277023087852e-04 -1.078365700794263514e-03
3.784350162173330881e-03 -2.736519105173544977e-03 -8.165841319713486660e-03 6.324410819139723861e-03 -1.107530187913566971e-02
7.995898469872396398e-04 -4.843987745568323344e-04 -1.893581986085177788e-03 1.181879464447921574e-03 -1.731292105640984185e-03
3.783661803405140821e-03 -2.739229656767748836e-03 -8.157434881577715208e-03 6.327876320031103688e-03 -1.102840857214136550e-02
-3.531382078483981260e-05 1.872285070166814099e-04 -1.870334790063304736e-04 -3.624681622629530873e-04 -9.347884181198577562e-05
7.714628296745546388e-04 -2.754200996147116234e-04 -2.167746356558301890e-03 8.277360035421430645e-04 -3.337585456074483418e-03
3.113513800418218729e-04 -7.723601377707543840e-06 -1.045069415066416816e-03 1.295407962422855759e-04 -1.349203730579350046e-03
7.608426541499062985e-04 -2.645755384248583216e-04 -2.157615519233012369e-03 8.130631358186481486e-04 -3.313728802896401433e-03
6.523164426139832321e-04 -2.031147626928296081e-04 -1.885014031081571522e-03 6.206432024095701570e-04 -2.577713793709288971e-03
7.664259560976135642e-04 -2.753540478432866308e-04 -2.169082209484567408e-03 8.472058272714494409e-04 -3.318215579746227814e-03
-3.531382077361188944e-05 -1.872285070187323409e-04 -1.870334790061258575e-04 3.624681622630897509e-04 -9.347884181305624908e-05
-7.714628296582188563e-04 -2.754200996627166804e-04 2.167746356558941569e-03 8.277360035395492192e-04 3.337585456072606448e-03
3.113513800414259222e-04 7.723601397159911278e-06 -1.045069415066589204e-03 -1.295407962411143665e-04 -1.349203730579411845e-03
-7.608426541342225551e-04 -2.645755384722129656e-04 2.157615519233649880e-03 8.130631358160708916e-04 3.313728802894582576e-03
6.523164426019341681e-04 2.031147627334295913e-04 -1.885014031082117309e-03 -6.206432024073864654e-04 -2.577713793708340077e-03
-7.664259560812917678e-04 -2.753540478909860512e-04 2.169082209485239179e-03 8.472058272688609082e-04 3.318215579744377731e-03
-3.189679784435665356e-04 -5.591788438489506954e-04 -2.229128071449794032e-04 7.153299237458292945e-04 -4.252540358313482149e-04
-3.790277175892937684e-03 -2.743575695723577540e-03 8.155762308192374826e-03 6.317944594608872373e-03 1.105466704231234699e-02
2.403114591259351569e-04 -3.739062338109146340e-05 -1.058269408666945039e-03 -2.332797277012064498e-04 -1.078365700794811470e-03
-3.784350162009812810e-03 -2.736519105407587363e-03 8.165841319718385519e-03 6.324410819129873233e-03 1.107530187912361685e-02
7.995898469583383877e-04 4.843987746063061601e-04 -1.893581986086331813e-03 -1.181879464445828847e-03 -1.731292105640274684e-03
-3.783661803241460987e-03 -2.739229657001742649e-03 8.157434881582615802e-03 6.327876320021272143e-03 1.102840857212937509e-02
-3.978293046041153028e-04 -6.906498635255836063e-04 -8.927824438264858218e-04 1.283255035914602691e-04 -1.811239813277229060e-03
-7.489880713029642249e-03 -6.480680080454057426e-03 1.173297066995707301e-02 1.140649119071312362e-02 9.975794951863648299e-03
1.713029039352012073e-04 -8.264559044124292805e-05 -1.072776662587641332e-03 -3.358062758456911950e-04 -7.938202958215067077e-04
